store_id,invoice_id,supplier_number,invoice_number,return_invoice,status,method,cod,user_id,external_po_number,major_dept_number,invoice_date,delivery_timestamp,check_in_timestamp,final_timestamp,flags,base_total_qty,base_total_net,final_total_qty,final_misc_charge,final_misc_allowance,final_total_net,final_total_retail,num_line_items,i_audit
340028,427,9179773,808195697762964       ,False,2,5,False,23098     ,NULL                  ,,2023-03-19,2023-03-19 02:19:45-04:00,2023-03-19 17:29:17-04:00,2023-03-19 04:40:19-04:00,12289,92.0,951.36,92.0,0.0,0.0,960.97,1368.79,23,False
410055,428,9179773,845182303708562       ,False,2,5,False,66734     ,NULL                  ,,2023-03-19,2023-03-19 08:11:11-04:00,2023-03-19 19:20:30-04:00,2023-03-19 01:42:44-04:00,12289,78.0,171.95,78.0,0.0,0.0,173.69,274.72,16,False
410100,429,3629745,212155669761014       ,False,2,2,False,92048     ,NULL                  ,,2023-04-04,2023-04-04 09:09:22-04:00,2023-04-04 20:33:52-04:00,2023-04-04 16:03:17-04:00,12288,15.0,527.0,15.0,0.0,0.0,586.44,844.2,2,False
410072,430,3629745,741160624616386       ,True,2,2,False,72266     ,NULL                  ,,2023-04-04,2023-04-04 05:07:19-04:00,2023-04-04 18:23:41-04:00,2023-04-04 02:09:00-04:00,12288,15.0,500.0,15.0,0.0,0.0,60.75,82.35,1,False
410067,431,8496946,148766867169631       ,False,2,5,False,59826     ,NULL                  ,,2023-04-02,2023-04-02 09:52:33-04:00,2023-04-02 15:26:23-04:00,2023-04-02 08:48:29-04:00,12292,357.0,1829.31,357.0,0.0,0.0,1846.9,3682.18,126,False
340048,432,9068305,858381673917483       ,False,2,6,False,58295     ,NULL                  ,,2023-04-04,2023-04-04 23:30:14-04:00,2023-04-04 23:18:42-04:00,2023-04-04 03:14:28-04:00,12296,791.0,3188.73,791.0,0.0,0.0,3177.53,4100.39,48,False
410062,433,5963353,981077181726434       ,True,2,6,False,64893     ,NULL                  ,,2023-04-04,2023-04-04 09:30:54-04:00,2023-04-04 04:41:33-04:00,2023-04-04 11:29:45-04:00,12296,6.0,-80.83,6.0,0.0,0.0,80.83,66.39,3,False
340014,435,8537770,341962633942835       ,False,2,1,False,25846     ,NULL                  ,1040.0,2023-04-04,2023-04-04 10:26:57-04:00,2023-04-04 17:12:39-04:00,2023-04-04 16:02:07-04:00,16384,0.0,0.0,246.0,0.0,0.0,268.46,0.0,0,False
340033,436,7575748,182260922047782       ,False,2,2,False,30951     ,NULL                  ,,2023-04-04,2023-04-04 14:55:21-04:00,2023-04-05 00:23:03-04:00,2023-04-04 22:10:10-04:00,12288,16.0,701.4,16.0,0.0,0.0,695.55,1074.12,13,False
340021,439,3629745,933090278931790       ,False,2,2,False,62280     ,NULL                  ,,2023-04-03,2023-04-04 00:30:18-04:00,2023-04-03 21:16:17-04:00,2023-04-03 22:26:02-04:00,12288,15000.0,500000.0,6000.0,0.0,0.0,122310.0,178110.0,2,False
410065,440,3629745,819695160802292       ,True,2,2,False,10601     ,NULL                  ,,2023-04-03,2023-04-03 05:59:38-04:00,2023-04-03 06:01:57-04:00,2023-04-03 07:54:23-04:00,12288,15000.0,100001.0,9999.0,0.0,0.0,40495.95,54894.51,1,False
340011,442,9977650,697695360305509       ,False,2,2,True,16672     ,NULL                  ,,2023-04-03,2023-04-03 03:35:14-04:00,2023-04-03 13:21:28-04:00,2023-04-03 21:00:18-04:00,12288,1.0,12.0,1.0,0.0,0.0,31.98,39.96,1,False
410093,443,3629745,303572639170827       ,False,2,2,False,13514     ,NULL                  ,,2023-04-02,2023-04-02 09:55:44-04:00,2023-04-02 02:57:36-04:00,2023-04-02 03:31:57-04:00,12288,24.0,600.0,24.0,0.0,0.0,1023.84,1437.12,2,False
410074,444,3629745,403255355054504       ,True,2,2,False,77078     ,NULL                  ,,2023-04-02,2023-04-02 15:15:30-04:00,2023-04-02 08:02:46-04:00,2023-04-02 03:16:58-04:00,12288,12.0,100.0,12.0,0.0,0.0,36.72,53.88,1,False
410077,445,3629745,882905204052417       ,False,2,2,False,61547     ,NULL                  ,,2023-04-07,2023-04-07 01:55:10-04:00,2023-04-07 17:41:43-04:00,2023-04-07 07:40:16-04:00,12288,4.0,193.04,4.0,0.0,0.0,164.64,222.8,2,False
340032,447,4977635,474681381950224       ,False,2,2,True,82858     ,NULL                  ,,2023-04-07,2023-04-07 19:32:40-04:00,2023-04-07 07:56:09-04:00,2023-04-07 03:50:14-04:00,12288,2.0,85.0,1.0,0.0,0.0,11.83,16.99,1,False
410083,448,9179773,778888013500804       ,False,2,5,False,,NULL                  ,,2023-03-03,2023-03-03 02:52:05-05:00,2023-03-03 20:59:09-05:00,2023-03-03 08:20:55-05:00,12289,4.0,14.69,4.0,0.0,0.0,14.84,24.0,2,False
410089,449,9179773,999008258599018       ,False,2,5,False,,NULL                  ,,2023-03-03,2023-03-03 09:17:31-05:00,2023-03-03 12:17:52-05:00,2023-03-03 04:38:08-05:00,12289,158.0,718.12,158.0,0.0,0.0,723.57,1033.51,40,False
340029,450,3629745,688476668823122       ,False,2,2,False,24003     ,NULL                  ,,2023-04-10,2023-04-10 01:00:00-04:00,2023-04-10 04:15:44-04:00,2023-04-10 04:27:00-04:00,12288,15.0,527.0,15.0,0.0,0.0,550.8,808.2,1,False
410078,451,3629745,826302823991653       ,False,2,2,False,91561     ,NULL                  ,,2023-04-11,2023-04-11 01:00:00-04:00,2023-04-11 23:38:12-04:00,2023-04-11 17:40:36-04:00,12288,15.0,500.0,15.0,0.0,0.0,550.8,808.2,2,False
410082,453,7214282,740611485056612       ,True,2,5,False,11481     ,NULL                  ,,2023-03-31,2023-03-31 01:00:00-04:00,2023-03-31 19:04:53-04:00,2023-03-31 12:51:42-04:00,12288,0.0,0.0,2.0,0.0,0.0,16.4,19.98,1,False
410094,458,2583056,254714359827527       ,False,2,5,False,20210     ,NULL                  ,,2023-04-10,2023-04-10 01:00:00-04:00,2023-04-10 08:42:53-04:00,2023-04-10 01:04:50-04:00,12288,2.0,60.0,3.0,0.0,0.0,89.28,143.7,2,False
410091,461,2583056,354178390627639       ,False,2,5,False,31101     ,NULL                  ,,2023-04-10,2023-04-10 01:00:00-04:00,2023-04-10 17:04:18-04:00,2023-04-10 12:45:17-04:00,12288,5.0,143.16,12.0,0.0,0.0,367.02,755.1,4,False
410073,462,2583056,110435393154849       ,False,2,5,False,93641     ,NULL                  ,,2023-04-10,2023-04-10 01:00:00-04:00,2023-04-10 20:26:50-04:00,2023-04-10 08:23:05-04:00,12288,1.0,120.0,1.0,0.0,0.0,120.0,1.0,1,False
410071,463,4977635,308160075118221       ,False,2,2,True,19676     ,NULL                  ,,2023-04-13,2023-04-13 01:00:00-04:00,2023-04-13 22:16:59-04:00,2023-04-13 09:57:10-04:00,12288,1.0,25.0,4.0,0.0,0.0,45.31,67.96,1,False
410051,464,3629745,955519947925192       ,False,2,2,False,66137     ,NULL                  ,,2023-04-14,2023-04-14 01:00:00-04:00,2023-04-14 17:51:23-04:00,2023-04-14 16:01:54-04:00,12288,15.0,600.0,15.0,0.0,0.0,693.36,952.2,2,False
410079,465,5963353,967540503153605       ,False,2,6,False,70805     ,NULL                  ,,2023-04-14,2023-04-14 01:00:00-04:00,2023-04-14 08:08:10-04:00,2023-04-14 22:41:57-04:00,12296,488.0,7503.2,487.0,0.0,0.0,7457.57,6599.29,96,False
340012,466,9068305,183735729257211       ,False,2,6,False,40387     ,NULL                  ,,2023-04-14,2023-04-14 01:00:00-04:00,2023-04-14 08:54:38-04:00,2023-04-14 16:58:30-04:00,12296,572.0,1842.98,572.0,0.0,0.0,1842.78,2131.48,41,False
340022,468,9068305,238062744777541       ,False,2,6,False,60366     ,NULL                  ,,2023-04-14,2023-04-14 01:00:00-04:00,2023-04-14 04:20:52-04:00,2023-04-14 08:36:57-04:00,12296,838.0,2162.26,838.0,0.0,0.0,2156.26,2497.42,50,False
410058,470,9179773,484315338878746       ,False,2,5,False,,NULL                  ,,2023-02-09,2023-02-09 19:12:57-05:00,2023-02-09 21:17:54-05:00,2023-02-09 08:10:35-05:00,12289,23.0,101.95,23.0,0.0,0.0,102.98,167.87,10,False
340003,471,9179773,706105669364958       ,False,2,5,False,,NULL                  ,,2023-02-09,2023-02-09 20:25:03-05:00,2023-02-09 19:34:59-05:00,2023-02-09 08:56:15-05:00,12289,131.0,482.29,131.0,0.0,0.0,486.26,711.52,47,False
340042,474,4977635,747205983732892       ,False,2,2,True,49362     ,NULL                  ,,2023-04-17,2023-04-17 01:00:00-04:00,2023-04-17 13:15:41-04:00,2023-04-17 06:50:44-04:00,12288,12.0,120.0,12.0,0.0,0.0,111.99,167.88,1,False
410064,475,4977635,149773115748936       ,False,2,2,True,38001     ,NULL                  ,,2023-04-17,2023-04-17 01:00:00-04:00,2023-04-17 06:05:53-04:00,2023-04-17 23:33:41-04:00,12288,15.0,100.0,15.0,0.0,0.0,139.99,209.85,1,False
340034,477,4977635,477959752050897       ,False,2,2,True,82268     ,NULL                  ,,2023-04-17,2023-04-17 01:00:00-04:00,2023-04-17 12:13:39-04:00,2023-04-17 16:25:54-04:00,12288,11.0,111.0,11.0,0.0,0.0,122.79,153.89,1,False
410070,479,4977635,264625195950894       ,False,2,2,True,38869     ,NULL                  ,143.0,2023-04-18,2023-04-18 01:00:00-04:00,2023-04-18 12:06:11-04:00,2023-04-18 23:45:30-04:00,28672,12.0,111.0,12.0,0.0,0.0,111.99,167.88,1,False
340019,480,4977635,904603121817771       ,True,2,2,True,31184     ,NULL                  ,143.0,2023-04-18,2023-04-18 01:00:00-04:00,2023-04-18 02:29:56-04:00,2023-04-18 20:21:52-04:00,28672,12.0,111.99,12.0,0.0,0.0,111.99,167.88,1,False
410084,481,4977635,328808319656794       ,False,2,2,True,93078     ,NULL                  ,143.0,2023-04-18,2023-04-18 01:00:00-04:00,2023-04-18 20:42:37-04:00,2023-04-19 00:09:08-04:00,28672,15.0,112.0,15.0,0.0,0.0,139.99,209.85,1,False
340015,482,4977635,272287677486135       ,False,2,2,True,70503     ,NULL                  ,143.0,2023-04-18,2023-04-18 01:00:00-04:00,2023-04-18 17:34:35-04:00,2023-04-18 18:05:01-04:00,28672,11.0,111.0,11.0,0.0,0.0,122.79,153.89,1,False
340010,486,9506060,867198803942159       ,False,2,5,True,64766     ,NULL                  ,,2023-04-13,2023-04-13 01:00:00-04:00,2023-04-13 16:07:12-04:00,2023-04-14 00:25:22-04:00,12288,36.0,720.28,69.0,0.0,0.0,1251.99,1767.12,25,False
410092,487,4076834,746577056745754       ,False,2,5,False,91520     ,NULL                  ,,2023-04-02,2023-04-02 01:00:00-04:00,2023-04-02 15:06:27-04:00,2023-04-02 16:30:03-04:00,12288,1.0,5.88,10.0,0.0,0.0,58.8,109.5,1,False
410069,496,4076834,819302818425630       ,False,2,5,False,16216     ,NULL                  ,,2023-04-13,2023-04-13 01:00:00-04:00,2023-04-13 21:48:59-04:00,2023-04-13 11:20:55-04:00,12288,1.0,12.54,6.0,0.0,0.0,75.24,107.64,1,False
340043,500,4977635,344398462756180       ,False,2,2,True,93682     ,NULL                  ,143.0,2023-04-18,2023-04-18 01:00:00-04:00,2023-04-18 02:50:40-04:00,2023-04-18 03:10:26-04:00,28672,5.0,150.0,6.0,0.0,0.0,189.25,257.61,6,False
340017,503,3629745,681927326316753       ,True,2,2,False,42958     ,NULL                  ,,2023-04-24,2023-04-24 01:00:00-04:00,2023-04-24 15:25:52-04:00,2023-04-24 12:16:38-04:00,12288,1.0,51.24,1.0,0.0,0.0,3.06,4.49,1,False
340009,504,3629745,763478254337677       ,False,2,2,False,40728     ,NULL                  ,,2023-04-24,2023-04-24 01:00:00-04:00,2023-04-24 05:10:27-04:00,2023-04-24 23:49:50-04:00,12288,15.0,300.0,15.0,0.0,0.0,729.0,988.2,1,False
340002,505,3629745,692286793620698       ,False,2,2,False,35759     ,NULL                  ,,2023-04-24,2023-04-24 01:00:00-04:00,2023-04-24 18:21:03-04:00,2023-04-24 05:21:48-04:00,12288,1.0,38.99,1.0,0.0,0.0,36.83,53.88,1,False
340040,508,8537770,587833899701982       ,False,2,1,False,86794     ,NULL                  ,606.0,2023-04-24,2023-04-24 01:00:00-04:00,2023-04-24 19:21:20-04:00,2023-04-24 16:10:52-04:00,16384,0.0,0.0,100.0,0.0,0.0,300.0,0.0,0,False
410057,509,3629745,680895946271465       ,False,2,2,False,22171     ,NULL                  ,,2023-04-23,2023-04-23 01:00:00-04:00,2023-04-23 10:08:59-04:00,2023-04-24 00:50:29-04:00,12288,24.0,600.0,24.0,0.0,0.0,933.12,1293.12,2,False
340045,510,9179773,228201401633453       ,False,2,5,False,,NULL                  ,,2023-04-24,2023-04-24 16:27:11-04:00,2023-04-24 06:53:26-04:00,2023-04-24 21:43:50-04:00,12289,63.0,389.62,63.0,0.0,0.0,393.56,561.28,19,False
340030,511,9179773,569901918026862       ,False,2,5,False,,NULL                  ,,2023-04-24,2023-04-24 08:27:38-04:00,2023-04-24 22:59:43-04:00,2023-04-24 08:53:06-04:00,12289,168.0,586.69,168.0,0.0,0.0,592.62,827.02,29,False
340020,512,9179773,225820747029886       ,False,2,5,False,,NULL                  ,,2023-04-24,2023-04-24 05:28:42-04:00,2023-04-24 05:35:45-04:00,2023-04-24 20:53:15-04:00,12289,63.0,389.62,63.0,0.0,0.0,393.56,561.28,19,False
340046,513,9179773,996042394969451       ,False,2,5,False,,NULL                  ,,2023-04-24,2023-04-24 20:18:15-04:00,2023-04-24 19:30:31-04:00,2023-04-24 03:33:15-04:00,12289,168.0,586.69,168.0,0.0,0.0,592.62,827.02,29,False
340007,514,9179773,877403672428611       ,False,2,5,False,,NULL                  ,,2023-04-24,2023-04-25 00:08:30-04:00,2023-04-24 20:06:29-04:00,2023-04-24 16:12:51-04:00,12289,63.0,389.62,63.0,0.0,0.0,393.56,561.28,19,False
410081,515,9179773,523670280763086       ,False,2,5,False,,NULL                  ,,2023-04-24,2023-04-24 12:02:28-04:00,2023-04-24 14:33:48-04:00,2023-04-24 04:32:19-04:00,12289,168.0,586.69,168.0,0.0,0.0,592.62,827.02,29,False
340005,516,9179773,355163227903244       ,False,2,5,False,,NULL                  ,,2023-04-24,2023-04-24 21:15:16-04:00,2023-04-24 07:07:17-04:00,2023-04-24 07:28:18-04:00,12289,63.0,389.62,63.0,0.0,0.0,393.56,561.28,19,False
340024,517,9179773,846449371135430       ,False,2,5,False,,NULL                  ,,2023-04-24,2023-04-24 17:06:57-04:00,2023-04-24 10:07:31-04:00,2023-04-24 14:37:18-04:00,12289,168.0,586.69,168.0,0.0,0.0,592.62,827.02,29,False
410060,518,9179773,238025432487474       ,False,2,5,False,,NULL                  ,,2023-04-24,2023-04-24 01:08:31-04:00,2023-04-24 22:53:19-04:00,2023-04-24 09:07:28-04:00,12289,63.0,389.62,63.0,0.0,0.0,393.56,561.28,19,False
340027,519,9179773,291667779560033       ,False,2,5,False,,NULL                  ,,2023-04-24,2023-04-24 22:09:47-04:00,2023-04-24 14:06:57-04:00,2023-04-24 18:43:02-04:00,12289,168.0,586.69,168.0,0.0,0.0,592.62,827.02,29,False
410075,520,9179773,431251916295665       ,False,2,5,False,,NULL                  ,,2023-04-24,2023-04-24 02:29:59-04:00,2023-04-24 09:29:34-04:00,2023-04-24 11:28:43-04:00,12289,63.0,389.62,63.0,0.0,0.0,393.56,561.28,19,False
340031,521,9179773,521215275584868       ,False,2,5,False,,NULL                  ,,2023-04-24,2023-04-24 07:26:51-04:00,2023-04-24 22:52:17-04:00,2023-04-24 20:00:26-04:00,12289,168.0,586.69,168.0,0.0,0.0,592.62,827.02,29,False
340047,522,9179773,328715227235008       ,False,2,5,False,,NULL                  ,,2023-04-24,2023-04-24 17:03:22-04:00,2023-04-24 08:12:24-04:00,2023-04-24 15:18:45-04:00,12289,63.0,389.62,63.0,0.0,0.0,393.56,561.28,19,False
340018,523,9179773,292187076734495       ,False,2,5,False,,NULL                  ,,2023-04-24,2023-04-24 15:37:11-04:00,2023-04-24 20:18:24-04:00,2023-04-24 05:59:56-04:00,12289,168.0,586.69,168.0,0.0,0.0,592.62,827.02,29,False
340039,524,9179773,186244954453634       ,False,2,5,False,,NULL                  ,,2023-03-03,2023-03-03 19:29:10-05:00,2023-03-03 22:22:09-05:00,2023-03-03 21:18:36-05:00,12289,4.0,14.69,4.0,0.0,0.0,14.84,21.96,2,False
340044,525,9179773,860231879132503       ,False,2,5,False,,NULL                  ,,2023-03-03,2023-03-03 19:50:51-05:00,2023-03-03 16:44:29-05:00,2023-03-03 20:36:55-05:00,12289,158.0,718.12,158.0,0.0,0.0,723.57,1021.61,40,False
340013,526,9179773,299784053955639       ,False,2,5,False,,NULL                  ,,2023-04-22,2023-04-22 08:17:56-04:00,2023-04-22 11:12:08-04:00,2023-04-22 03:18:45-04:00,12289,4.0,14.69,4.0,0.0,0.0,14.84,21.96,2,False
340026,527,9179773,424575097677479       ,False,2,5,False,,NULL                  ,,2023-04-22,2023-04-23 00:20:14-04:00,2023-04-22 15:41:52-04:00,2023-04-22 03:50:37-04:00,12289,158.0,718.12,158.0,0.0,0.0,723.57,1021.61,40,False
410090,528,3629745,640790984501661       ,False,2,2,False,27092     ,NULL                  ,,2023-04-22,2023-04-22 01:00:00-04:00,2023-04-22 14:00:05-04:00,2023-04-22 01:12:55-04:00,12288,12.0,100.0,12.0,0.0,0.0,583.2,574.56,1,False
410061,529,9179773,414071840830596       ,False,2,5,False,,NULL                  ,,2023-03-19,2023-03-19 11:11:41-04:00,2023-03-19 23:48:25-04:00,2023-03-19 05:00:40-04:00,12289,92.0,951.36,92.0,0.0,0.0,960.97,1330.35,23,False
410086,530,9179773,440143737458018       ,False,2,5,False,,NULL                  ,,2023-03-19,2023-03-19 11:27:10-04:00,2023-03-19 10:00:22-04:00,2023-03-19 14:27:48-04:00,12289,78.0,171.95,78.0,0.0,0.0,173.69,265.72,16,False
410097,531,9179773,521218164435427       ,False,2,5,False,,NULL                  ,,2023-03-19,2023-03-19 05:19:27-04:00,2023-03-19 14:58:36-04:00,2023-03-19 06:07:30-04:00,12289,92.0,951.36,92.0,0.0,0.0,960.97,1330.35,23,False
410054,532,9179773,249446077530554       ,False,2,5,False,,NULL                  ,,2023-03-19,2023-03-19 16:42:46-04:00,2023-03-19 12:53:00-04:00,2023-03-19 18:46:43-04:00,12289,78.0,171.95,78.0,0.0,0.0,173.69,265.72,16,False
340041,533,9179773,160012127293588       ,False,2,5,False,,NULL                  ,,2023-03-19,2023-03-19 13:53:09-04:00,2023-03-19 17:36:07-04:00,2023-03-19 07:02:31-04:00,12289,92.0,951.36,92.0,0.0,0.0,960.97,1330.35,23,False
410095,534,9179773,206198235200323       ,False,2,5,False,,NULL                  ,,2023-03-19,2023-03-19 19:51:04-04:00,2023-03-19 21:43:26-04:00,2023-03-19 21:52:54-04:00,12289,78.0,171.95,78.0,0.0,0.0,173.69,265.72,16,False
340001,535,3629745,679459953790521       ,False,2,2,False,58617     ,NULL                  ,,2023-04-22,2023-04-22 08:33:33-04:00,2023-04-22 04:32:56-04:00,2023-04-22 11:39:20-04:00,12288,1.0,33.56,12.0,0.0,0.0,466.56,502.56,1,False
410068,536,3629745,823581526794383       ,False,2,2,False,13316     ,NULL                  ,,2023-04-22,2023-04-22 18:12:37-04:00,2023-04-22 08:39:35-04:00,2023-04-22 21:27:30-04:00,12288,1.0,33.56,12.0,0.0,0.0,466.56,502.56,1,False
340008,537,3629745,572004993600826       ,False,2,2,False,28883     ,NULL                  ,,2023-04-22,2023-04-22 07:23:02-04:00,2023-04-22 08:35:07-04:00,2023-04-22 22:38:56-04:00,12288,1.0,33.56,12.0,0.0,0.0,466.56,502.56,1,False
340037,538,3629745,821380012850953       ,False,2,2,False,82497     ,NULL                  ,,2023-04-27,2023-04-27 02:37:03-04:00,2023-04-27 07:22:30-04:00,2023-04-27 06:45:08-04:00,12288,15.0,500.0,15.0,0.0,0.0,583.2,628.2,1,False
340004,539,3629745,839227203928444       ,True,2,2,False,62017     ,NULL                  ,,2023-04-27,2023-04-27 05:44:42-04:00,2023-04-27 12:06:12-04:00,2023-04-27 01:50:49-04:00,12288,15.0,583.2,15.0,0.0,0.0,48.6,52.35,1,False
340036,549,4977635,499582421054636       ,False,2,5,True,74388     ,NULL                  ,,2023-04-18,2023-04-18 14:04:57-04:00,2023-04-18 16:32:21-04:00,2023-04-18 20:03:58-04:00,12288,96.0,943.6,96.0,0.0,0.0,1183.6,1547.04,8,False
410059,552,4977635,879802504660523       ,True,2,5,True,11369     ,NULL                  ,,2023-04-18,2023-04-18 07:27:05-04:00,2023-04-18 15:12:11-04:00,2023-04-18 13:15:31-04:00,12288,96.0,943.6,96.0,0.0,0.0,1919.6,1547.04,8,False
410056,553,9179773,348989486877473       ,False,2,5,False,,NULL                  ,,2023-04-24,2023-04-24 08:50:29-04:00,2023-04-24 22:24:35-04:00,2023-04-24 08:23:48-04:00,12289,63.0,389.62,63.0,0.0,0.0,393.56,561.28,19,False
340006,554,9179773,309570513239829       ,False,2,5,False,,NULL                  ,,2023-04-24,2023-04-25 00:20:58-04:00,2023-04-24 04:59:49-04:00,2023-04-24 11:08:59-04:00,12289,168.0,586.69,168.0,0.0,0.0,592.62,827.02,29,False
410066,573,3629745,556722822375624       ,False,2,2,False,45053     ,NULL                  ,,2023-04-28,2023-04-29 00:24:23-04:00,2023-04-28 13:41:35-04:00,2023-04-28 15:36:41-04:00,12288,24.0,600.0,24.0,0.0,0.0,933.12,1005.12,2,False
340038,576,3629745,201248072622481       ,True,2,2,False,70364     ,NULL                  ,,2023-04-28,2023-04-28 22:03:49-04:00,2023-04-28 04:04:15-04:00,2023-04-28 14:44:43-04:00,12288,24.0,300.0,24.0,0.0,0.0,77.76,83.76,2,False
410098,579,3553315,357267895667263       ,False,2,6,False,87104     ,NULL                  ,,2023-03-01,2023-03-01 23:32:51-05:00,2023-03-01 03:56:01-05:00,2023-03-01 02:18:45-05:00,12296,751.0,13276.07,751.0,0.0,0.0,13274.51,12839.61,115,False
340023,580,3553315,276873064356606       ,False,2,6,False,93648     ,NULL                  ,,2023-03-01,2023-03-01 07:48:16-05:00,2023-03-01 07:46:56-05:00,2023-03-01 12:06:39-05:00,12296,751.0,13276.07,553.0,0.0,0.0,9790.11,10092.05,115,False
410063,587,3553315,837823667274407       ,True,3,6,False,27453     ,NULL                  ,,2023-03-01,2023-03-01 22:01:37-05:00,2023-03-01 22:33:48-05:00,2023-03-01 05:00:52-05:00,12296,751.0,13275.99,751.0,0.0,0.0,56540.0,12839.61,115,False
340035,588,3553315,780855875020101       ,True,2,6,False,60490     ,NULL                  ,,2023-03-01,2023-03-01 07:09:30-05:00,2023-03-01 10:51:29-05:00,2023-03-01 17:03:15-05:00,12296,751.0,13276.07,751.0,0.0,0.0,24276.42,12839.61,115,False
410099,599,4977635,420887909468773       ,False,2,5,True,46236     ,NULL                  ,,2023-04-18,2023-04-18 04:16:43-04:00,2023-04-18 11:49:07-04:00,2023-04-18 21:44:36-04:00,12288,96.0,943.6,96.0,0.0,0.0,943.6,1547.04,8,False
410080,605,4977635,678809184884609       ,False,2,5,True,28542     ,NULL                  ,,2023-04-18,2023-04-18 10:20:41-04:00,2023-04-18 12:13:44-04:00,2023-04-18 17:10:12-04:00,12288,96.0,2079.6,96.0,0.0,0.0,1919.6,1547.04,8,False
